Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,BusinessParking,RestaurantsDelivery,WiFi,Caters,BikeParking,RestaurantsPriceRange,BusinessAcceptsCreditCards,OutdoorSeating,WheelchairAccessible,DogsAllowed,GoodForKids,NoiseLevel,Alcohol,HasTV,RestaurantsReservations,Ambience,RestaurantsGoodForGroups,GoodForMeal,RestaurantsAttire,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,ByAppointmentOnly,BYOB,DriveThru,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,BYOBCorkage,AcceptsInsurance,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,weekhour,environment,atmosphere,ambiance,books,noisy,noise,dessert,cake,tiramisu,food,drink,coffee,price,service,open,close,ceremony,bubble,boba,rainbow,taro,green_tea,oolong_tea,black_tea,red_tea,matcha,herbal,jasmine,taiwanese,Atmosphere_Rating,Food_Rating,Price_Rating,Service_Rating,Tea_Ingredients_Rating,Tea_Types_Rating,Overall,Atmosphere_Rating_n,Food_Rating_n,Price_Rating_n,Service_Rating_n,Tea_Ingredients_Rating_n,Tea_Types_Rating_n,environment_n,atmosphere_n,ambiance_n,books_n,noisy_n,noise_n,dessert_n,cake_n,tiramisu_n,food_n,drink_n,coffee_n,price_n,service_n,open_n,close_n,ceremony_n,bubble_n,boba_n,rainbow_n,taro_n,green_tea_n,oolong_tea_n,black_tea_n,red_tea_n,matcha_n,herbal_n,jasmine_n,taiwanese_n,environment_std,atmosphere_std,ambiance_std,books_std,noisy_std,noise_std,dessert_std,cake_std,tiramisu_std,food_std,drink_std,coffee_std,price_std,service_std,open_std,close_std,ceremony_std,bubble_std,boba_std,rainbow_std,taro_std,green_tea_std,oolong_tea_std,black_tea_std,red_tea_std,matcha_std,herbal_std,jasmine_std,taiwanese_std
372,QctISwB-ImqKiKgQdETs_w,Face Tea,"3801 We Lake Mary Boulevard, Ste 177",Lake Mary,FL,32746,28.754675,-81.345599,4.5,27,1,"Bubble Tea, Juice Bars & Smoothies, Food, Coffee & Tea",TRUE,Noparking,None,free,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,60,4.086671,4.8452187,0,0,0,0,0,0,0,3.0392,3.6826653,2.755631,4.634353,4.1489806,4.670201,0,0,4.7999268,4.151093,0,4.753997,4.796028,4.6615086,4.3586693,0,4.6202097,0,4.796028,0,4.46594485,3.441365813,4.634353,4.1489806,4.281974676,4.607517357,4.263356049,2,16,3,6,34,7,1,1,0,0,0,0,0,0,0,6,10,1,3,6,1,0,0,5,27,0,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.2331882,1.1055263,0,0.17582302,1.1034384,0,0,0,0.18336882,1.0071945,0,0.13378787,0,0.13452077,0.15900421,0,0,0,0,0
373,7_vRLCOYg-Y7B3vQqvY0bg,Exposure Social House,"4600 No. 3 Road, Unit 131",Richmond,BC,V6X 3V7,49.18055671,-123.1347207,3,49,1,"Bubble Tea, Food, Party & Event Planning, Fashion, Event Planning & Services, Shopping, Arts & Entertainment, DJs",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,None,FALSE,TRUE,None,None,None,TRUE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,11:0-0:0,12:0-0:0,12:0-23:0,80,0,3.860512,4.147843,0,0,0,0,0,0,0,2.9133103,0,2.7514272,2.7100854,1.2035363,0,0,3.0803063,3.9241538,0,0,2.6812599,4.7726526,0,0,4.830062,0,0,0,3.938875,2.9133103,2.7514272,2.7100854,3.3053323,3.21128425,3.138385742,11,50,9,14,30,8,0,8,3,0,0,0,0,0,0,0,50,0,9,14,2,0,0,22,8,0,0,6,1,0,0,1,0,0,0,0,0.5138011,0.6234879,0,0,0,0,0,0,0,1.3456833,0,0.675978,1.2421134,0.16707176,0,0,1.1854633,0.903881,0,0,0.8857914,0,0,0,0,0,0,0
374,KmPAUgNBAgXQJVTe9_2tew,Boba Tree Washington,5210 E Fourth Plain Blvd,Vancouver,WA,98661,45.6414851,-122.6171629,4.5,68,1,"Bubble Tea, Tea Rooms, Food, Coffee & Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,42,4.2780166,4.857945,0,0,0,0,0,4.2031584,0,0,3.7454383,4.573266,3.5699959,4.488633,4.0963464,4.5839705,0,4.4664273,4.0212646,3.6244893,4.424084,4.0522265,0,4.9640465,0,4.013989,0,3.6683009,0,4.4229987,3.7454383,3.5699959,4.488633,4.120587092,4.017452213,4.060850867,8,23,5,16,103,8,6,2,0,0,0,0,0,1,0,0,23,3,5,16,5,3,0,13,75,2,13,3,0,1,0,1,0,3,0,1.0370088,0.12013006,0,0,0,0,0,0,0,0,1.0300251,0.25490743,1.006922,0.74159783,0.65885985,0.21317573,0,0.8121087,1.1191356,0.63098943,0.59010065,0.6573635,0,0,0,0,0,1.6213708,0
375,2unRBFsCW7WSSxBo-CtgBg,Vivi Bubble Tea Brighton,364 Washington St,Boston,MA,2135,42.3489886,-71.1536912,4,45,1,"Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-23:0,83,0,0,0,0,0,0,0,0,4.59499,4.2947016,3.051601,1.5270624,2.8748255,4.1435404,4.553495,0,0,4.195421,3.7340746,0,3.0566776,4.5120926,2.1591523,0,0,3.8460243,4.2822056,4.54463,4.5168643,,3.30022112,2.8748255,4.1435404,3.898358302,4.099894445,3.663367953,0,35,3,8,61,11,0,0,0,0,0,0,0,0,2,7,28,1,3,8,7,0,0,32,22,0,7,2,1,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0.043546677,0.9821491,1.3356702,0,0.99069566,1.1839727,0.6592269,0,0,0.7633279,1.1730185,0,1.0928274,0.4240849,0,0,0,0.19448107,0,0,0.2523363
377,M6bzZ9VEqQFT4U0p2vnJ8Q,Boba Time,5407 NE Fourth Plain Blvd,Vancouver,WA,98661,45.6413085,-122.6162262,4.5,12,1,"Food, Bubble Tea, Tea Rooms",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,FALSE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-19:0,62,0,4.870466,0,0,0,0,0,0,0,0,3.5153823,0,3.3202088,4.57143,4.3034477,0,0,4.8579073,4.1501083,4.803282,4.771802,0,0,0,0,0,0,0,0,4.870466,3.5153823,3.3202088,4.57143,4.412761472,,4.138049714,2,4,2,4,18,0,0,2,0,0,0,0,0,0,0,0,4,0,2,4,2,0,0,4,11,1,2,0,0,0,0,0,0,0,0,0,0.01181674,0,0,0,0,0,0,0,0,1.3983922,0,1.0146663,0.5259464,0.6083096,0,0,0.068966314,1.050217,0,0.15805316,0,0,0,0,0,0,0,0
378,TrCVyCFCKdvgNJ1IBeh-eA,Teapressu,,Vancouver,BC,V5H 3Z7,49.2335694,-123.022436,4,16,1,"Bubble Tea, Food Trucks, Food",TRUE,Noparking,TRUE,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-15:0,9:30-17:0,9:30-17:0,9:30-17:0,None,None,27.5,0,0,0,0,0,0,0,0,0,3.7243946,3.4347064,2.0201907,3.4518967,3.5015807,0,0,0,3.8332758,4.9250417,0,4.0267625,0,0,4.848012,0,2.2643704,2.063517,0,0,,3.5795505,3.4518967,3.5015807,3.947675767,2.86006745,3.468154223,0,12,3,5,18,4,0,0,0,0,0,0,0,0,0,6,6,2,3,5,0,0,0,12,1,0,5,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1.2652822,1.1385614,0.27515364,1.0052134,1.5723835,0,0,0,1.121259,0,0,0.806977,0,0,0,0,0.41065216,0,0,0
379,XeI7tOM6PxKQa7bP_HXFcw,Perchance,3363 Dunbar St,Vancouver,BC,V6S 2B9,49.2568263,-123.1853421,5,15,1,"Bubble Tea, Tea Rooms, Food, Cafes, Coffee & Tea, Restaurants",TRUE,"{garage: None, street: None, validated: None, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,None,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,8:0-18:0,8:0-18:0,8:0-16:0,8:0-18:0,9:0-18:0,9:0-18:0,56,4.991166,4.8180223,0,0,0,0,4.6185365,4.6356816,0,4.2428503,4.088116,4.5621147,0,4.9697614,3.7484293,0,0,4.0627418,4.611139,0,0,4.866237,0,0,0,4.6261797,0,4.754234,0,4.842757114,4.16548315,,4.9697614,4.224035094,4.688869242,4.5781812,7,18,0,3,17,12,1,6,0,0,0,0,1,2,0,9,9,16,0,3,2,0,0,12,5,0,0,1,0,0,0,7,0,4,0,0,0.09835919,0,0,0,0,0,0.31747293,0,0.8933414,0.8617419,0.5010658,0,0.017532485,0.8854972,0,0,0.8211523,0.34978464,0,0,0,0,0,0,0.3011022,0,0.26429132,0
380,rMf-FEh7ZhW9Sepjiyef6w,"Pearl Castle Caf鑼?""3779 Sexsmith Road"," Suite 1128""",Richmond,BC,V6X 3Z9,49.18569649,-123.1293865,3.5,197,1,"Food, Bubble Tea, Chinese, Restaurants, Cafes, Coffee & Tea, Taiwanese",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,None,FALSE,None,FALSE,TRUE,loud,none,TRUE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: True, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,66.5,4.347417,4.0728602,4.033957,3.4747891,0,0,2.9147952,4.6200933,0,3.3278751,3.2201846,3.776099,3.247844,2.9639628,3.399001,3.7580657,0,3.5620794,4.3097315,4.5602837,3.7005792,3.855284,4.5082026,4.57418,0,4.0472894,3.3070884,2.7854795,3.7166843,4.1625798,3.305774438,3.247844,2.9639628,3.659672187,3.745600905,3.514239022,14,268,29,98,107,129,5,6,3,2,0,0,18,1,0,213,55,6,29,98,10,8,0,88,10,2,7,22,1,1,0,8,2,3,92,0.42979538,0.5595633,0.58191985,1.0538851,0,0,1.115229,0,0,1.175462,1.275592,0.88752574,1.2266963,1.1468863,0.7225582,0.9306101,0,1.1162381,0.70408165,0.21320248,1.0005211,0.87652713,0,0,0,0.6977297,0.95693445,1.4412988,0.96232736
381,7P-QW7xbTmxVrQS5MBNZ4g,Energy Joy Nutrition,"1200 Deltona Blvd, Ste 6",Deltona,FL,32725,28.8968525,-81.2724449,4,5,1,"Weight Loss Centers, Juice Bars & Smoothies, Food, Health & Medical, Coffee & Tea, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,FALSE,FALSE,None,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,8:0-18:0,8:0-14:0,8:0-16:0,8:0-18:0,9:0-13:0,10:0-15:0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4.942585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.942585,,,4.942585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,k8QRwC11Z7SCeyRaehvFjQ,Bread Time,5150 Buford Hwy NE,Atlanta,GA,30340,33.8934591,-84.2843342,3.5,13,0,"Cafes, Restaurants, Tea Rooms, Food, Bakeries, Bubble Tea, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,None,TRUE,None,TRUE,FALSE,None,None,TRUE,None,None,None,FALSE,None,TRUE,None,casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9:30-22:0,9:30-22:0,9:30-22:0,9:30-22:0,9:30-0:0,9:30-0:0,9:30-0:0,93.5,0,0,0,0,0,0,0,4.6866093,0,3.5717366,2.2154553,0,0,1.6740952,3.6024742,0,0,2.4896975,0,0,3.5897286,3.8511302,0,0,0,0,0,0,0,,2.667549067,,1.6740952,3.314720825,3.8511302,2.876873823,0,9,0,3,8,3,0,0,0,0,0,0,0,3,0,3,6,0,0,3,1,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20949487,0,1.1469768,1.1791457,0,0,0.37206838,0,0,0,1.097604,0,0,1.0087924,0.612173,0,0,0,0,0,0,0
383,EdNYJ0HQOXpStNkLyl-oXw,J-Petal,1311 Florida Mall Ave,Orlando,FL,32809,28.4499333,-81.3967815,4.5,31,0,"Ice Cream & Frozen Yogurt, Bubble Tea, Creperies, Food, Poke, Desserts, Restaurants",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",FALSE,free,TRUE,None,None,TRUE,FALSE,None,None,TRUE,None,none,FALSE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}",casual,FALSE,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77,4.8226895,0,0,0,0,0,4.510564,0,0,2.507016,4.0217457,0,3.6161602,4.889035,3.5504327,0,0,0,4.7945366,3.9218433,0,4.0496817,0,0,0,3.9504387,0,0,0,4.8226895,3.672192692,3.6161602,4.889035,4.35818995,4.012465575,4.228455486,1,13,2,2,2,8,1,0,0,0,0,0,2,0,0,3,10,0,2,2,2,0,0,0,1,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0.31578898,0,0,0.93196726,0.81435543,0,0.8455832,0.089758396,1.2976104,0,0,0,0,0,0,0.9013635,0,0,0,1.0698225,0,0,0
384,mrXJWyB5ZneRfzgBprctVQ,OneZo,19 Billings Rd,Quincy,MA,2171,42.27301404,-71.02594111,3.5,102,1,"Food, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,None,None,None,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,80.5,2.3412848,3.8137603,4.503112,0,0,0,3.7662265,0,3.1423569,3.322919,3.0961351,3.7972867,3.932073,3.2121377,4.4961367,3.9984016,0,3.8197584,4.032464,0,3.0732331,3.8062837,0,0,0,3.699118,0,0,2.83891,3.36264044,3.131204775,3.932073,3.2121377,3.830960268,3.738702244,3.534619738,5,97,2,9,203,27,2,2,1,0,0,0,2,0,1,15,82,1,2,9,1,2,0,48,123,0,32,18,0,0,0,8,0,0,1,0.26467907,0.49388754,0,0,0,0,0.27966905,0,0,1.1061633,1.3951979,0,0.5176419,1.0306855,0,0.12613952,0,0.8648247,0.9067746,0,1.3060919,0.76233894,0,0,0,0.8011576,0,0,0
385,ERmtADckDpHOeP3wQOqoLg,Tbaar,5816 Conroy Rd,Orlando,FL,32835,28.49330719,-81.46083692,4.5,96,1,"Bubble Tea, Food, Juice Bars & Smoothies, Restaurants, Hawaiian",TRUE,"{garage: False, street: None, validated: None, lot: None, valet: False}",TRUE,free,TRUE,None,None,TRUE,None,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,11:0-22:0,11:0-22:0,78,4.8230553,4.9646845,4.0545516,0,0,0,0,0,0,4.3105044,3.6245205,3.7852907,3.6855338,3.9351492,3.4637737,4.5199795,0,4.1427608,3.9578812,0,3.7885377,4.2330904,0,3.0461926,0,4.0602407,0,4.146981,0,4.462408317,3.76171728,3.6855338,3.9351492,3.958734986,3.903996063,3.951256607,6,30,9,16,111,16,2,1,3,0,0,0,0,0,0,6,24,3,9,16,2,4,0,17,76,0,18,8,0,4,0,2,0,2,0,0.003234863,0,0.98519826,0,0,0,0,0,0,1.0126221,1.1248648,0.72084904,0.8965661,1.4679716,1.1724205,0.51618147,0,0.8286515,1.0390682,0,1.1287317,0.7803773,0,0.8763389,0,0.9201677,0,0.7981764,0
386,xyVO973jt1bRk_3IpnYzzA,SnoMo,"11220 N Lamar Blvd, Ste B275",Austin,TX,78753,30.38231142,-97.68802238,4.5,492,1,"Desserts, Food, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Shaved Ice, Shaved Snow, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,FALSE,FALSE,None,FALSE,None,None,None,None,None,None,None,None,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,60,4.649571,3.9707668,4.610572,0,4.0163345,0,4.1565995,3.6039627,0,3.5546794,3.203584,4.064164,3.5287564,3.8274345,4.1023364,4.268986,0,4.2736044,4.1842585,4.214439,4.3595333,4.259073,0,0,0,4.282567,0,3.2945237,4.4360714,4.195409908,3.389458035,3.5287564,3.8274345,4.262731212,4.279153036,3.913823849,24,51,40,55,273,112,7,16,1,0,1,0,141,3,0,27,24,35,40,55,20,17,0,34,125,11,103,31,0,0,0,49,0,4,28,0.28025436,0.81979996,0,0,0,0,0.87731624,1.3347464,0,1.0827781,1.2084291,0.93419534,1.006494,1.2525587,0.968701,0.8267213,0,0.6976416,0.94287854,0.5802742,0.77569294,0.7129208,0,0,0,0.7859276,0,1.3127522,0.53181916
387,NW6xfyanqKlrEkpnLssreg,Happy Lemon Boston,417 Washington St,Boston,MA,2108,42.3558635,-71.0604975,4,157,1,"Bubble Tea, Juice Bars & Smoothies, Food, Coffee & Tea",TRUE,"{garage: None, street: None, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,12:0-18:0,54,4.3727484,0,0,0,0,0,3.1074574,0,3.7966063,3.7306335,3.5702405,3.0852358,3.7759366,4.2985525,4.1838117,4.56204,0,4.18804,3.9971135,0,4.732191,3.8809721,3.7247298,4.806867,0,3.512354,0,4.6194305,0,4.3727484,3.621892483,3.7759366,4.2985525,4.115464733,3.927077687,4.018612067,2,118,14,26,161,91,2,0,0,0,0,0,1,0,3,38,80,1,14,26,5,4,0,69,84,0,8,73,4,6,0,6,0,2,0,0.6035025,0,0,0,0,0,0,0,0.7775798,0.9416682,1.1346931,0,0.9451689,0.76523453,0.85629296,0.41472468,0,0.981731,1.0056095,0,0.24058452,0.8110904,0.8442934,0.22286311,0,0.9447221,0,0.34364963,0
388,WSpYhcfzAU-Vy6dt15_sew,Chun Fun How,1067 W Broadway,Vancouver,BC,V6H 1E2,49.2636176,-123.1281941,4.5,24,1,"Food, Bubble Tea",None,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,66.5,0,0,0,0,0,0,0,0,0,0,3.8430827,0,0,3.2675362,0,0,0,4.130418,4.617804,0,3.954527,3.8487704,4.575247,4.456534,0,0,0,0,4.5055037,,3.8430827,,3.2675362,4.1677974,4.418677375,3.924273419,0,11,0,7,25,12,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,19,3,0,3,2,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2026447,0,0,1.2083716,0,0,0,0.97190565,0.20838383,0,0.40248573,0.17805552,0.25027654,0.23635258,0,0,0,0,0
389,zMXBp58O-IZbDKlisrhzLQ,Ding Tea PSU,536 SW College St,Portland,OR,97201,45.5093862,-122.6831587,4,24,1,"Juice Bars & Smoothies, Coffee & Tea, Food, Bubble Tea, Restaurants, Taiwanese",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,12:0-20:0,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-19:0,47,0,3.8310974,0,0,0,0,0,4.995556,0,0,3.1544335,4.640487,0,2.889743,3.6420674,0,0,4.3986106,4.4293675,0,3.3052113,4.0054817,0,4.528126,0,4.703294,0,3.5960305,4.9023924,3.8310974,3.1544335,,2.889743,4.293644726,4.037428525,3.64126943,2,14,0,5,43,20,0,2,0,0,0,0,0,1,0,0,14,1,0,5,5,0,0,7,31,0,5,3,0,2,0,4,0,10,1,0,0.87319016,0,0,0,0,0,0,0,0,1.1830562,0,0,1.4568444,1.0277934,0,0,1.2115937,0.6093012,0,1.0694269,0.8366052,0,0.34624958,0,0.15127258,0,0.94863224,0
390,LrX9ZV8h7RDBPCYxgXQUHQ,Presotea,650 W 41st Avenue,Vancouver,BC,V5Z 2M9,49.23140967,-123.11718,3.5,8,1,"Food, Bubble Tea",None,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9:30-19:0,9:30-19:0,9:30-21:0,9:30-21:0,9:30-21:0,9:30-19:0,11:0-18:0,70,0,0,0,0,0,0,0,0,0,3.0438302,3.2427738,0,3.4649796,0,0,0,0,3.6479218,4.029022,0,0,0,0,4.8506517,0,0,0,0,0,,3.1930379,3.4649796,,3.690266267,4.8506517,3.799733867,0,12,1,0,9,1,0,0,0,0,0,0,0,0,0,3,9,0,1,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3396645,1.3803521,0,0,0,0,0,0,0.57759714,0,0,0,0,0,0,0,0,0,0,0
391,hBoEIklIFQecOCgVJukFdQ,Rong Rong Tea House,74 8th Street,New Westminster,BC,V3M 5Z5,49.202649,-122.913739,3.5,11,1,"Chinese, Sushi Bars, Food, Taiwanese, Tea Rooms, Bubble Tea, Restaurants",TRUE,Noparking,TRUE,None,None,None,None,None,None,None,None,TRUE,None,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,63,0,3.0926456,0,0,0,0,0,0,0,3.657932,1.7446171,0,4.328119,2.4267757,0,0,0,3.6072783,0,0,0,0,0,0,0,0,0,0,3.6089623,3.0926456,3.095192324,4.328119,2.4267757,3.6072783,3.6089623,3.359828871,1,17,3,3,5,10,0,1,0,0,0,0,0,0,0,12,5,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1.2656952,0.6876841,0,0.1563837,1.7196287,0,0,0,0.85554504,0,0,0,0,0,0,0,0,0,0,0.63014764
392,xrknhNNYNNSLfsHk5iX69g,Tapioca House,1906 Guadalupe St,Austin,TX,78705,30.282417,-97.7423281,3,220,1,"Coffee & Tea, Restaurants, Bubble Tea, Food, Taiwanese",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,TRUE,None,None,TRUE,average,none,FALSE,FALSE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: True, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,None,FALSE,FALSE,FALSE,None,None,FALSE,None,None,None,None,None,yes_free,None,0:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,12:0-0:0,77,3.3095999,4.004823,2.9294949,0,3.7496514,0,3.6241972,3.794973,4.952876,3.1649451,3.1098585,3.1537838,3.411903,2.7378786,3.1749136,3.1661935,0,3.6805923,3.7067027,4.7084465,3.849029,3.7889729,0,3.8958232,0,4.1658916,0,3.9688694,4.0489683,3.4399796,3.144945506,3.411903,2.7378786,3.720742024,3.902725464,3.393029032,15,314,34,54,183,84,6,5,4,0,2,0,1,1,1,200,114,5,34,54,17,15,0,71,93,2,17,32,0,18,0,2,0,18,14,1.0246447,0.59762377,0.93581736,0,0.32559443,0,0,0,0,1.1034263,1.1666191,1.275526,0.8452864,1.3282976,1.3325675,1.2176173,0,1.0614451,1.0286322,0.23764992,1.0455687,0.91464615,0,1.1469892,0,0.14657044,0,0.7934224,0.7475555
393,go6pZHE2fCXFdO-ue1bH1g,Tealosophy,3 N Beacon St,Boston,MA,2134,42.3537694,-71.1375026,4,95,0,"Bubble Tea, Juice Bars & Smoothies, Shaved Ice, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,FALSE,TRUE,None,TRUE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-23:0,12:0-23:0,12:0-22:0,72,4.1844187,4.3768373,4.4884906,4.1333,0,4.8172026,3.3127651,0,0,3.133676,3.7822118,4.5237265,3.567669,4.013012,1.6377833,3.719374,0,3.9091086,3.991627,3.477574,3.5862713,3.8752048,0,4.5742636,0,0,3.1361785,0,4.2495384,4.338130176,3.713944874,3.567669,4.013012,3.869464426,3.931877156,3.905682939,17,19,9,11,110,54,4,12,1,1,0,1,6,0,0,2,17,2,9,11,1,1,0,41,45,3,21,40,0,7,0,0,4,0,3,0.76834095,0.6807522,0,0,0,0,1.0714672,0,0,0.5247688,1.2781452,0.30278778,1.0846753,1.165034,0,0,0,0.93830574,0.93734133,1.3497611,1.094495,1.1273314,0,0.40414327,0,0,1.2726008,0,0.51509744
